Protocol,Method,Epoch,EpochTime,CumulativeTime,Recall,NDCG
10% Data,IM-Net (Proactive),144,1.405689511448145,205.84726763051003,0.02859411542557625,0.020924022352895658
10% Data,IM-Net (Proactive),145,1.2872052947059274,207.13447292521596,0.02868752963419478,0.02096998144185604
10% Data,IM-Net (Proactive),146,1.2650248147547245,208.39949773997068,0.02853501148315463,0.020896366657216333
10% Data,IM-Net (Proactive),147,1.4991955002769828,209.89869324024767,0.028402508466577554,0.020803739633267954
10% Data,IM-Net (Proactive),148,1.6079890364781022,211.50668227672577,0.02835881188252227,0.02080383519724577
10% Data,IM-Net (Proactive),149,1.6779212271794677,213.18460350390524,0.028243657670015212,0.020702192370994105
10% Data,IM-Net (Proactive),150,1.3353372542187572,214.519940758124,0.028193639471773363,0.020635254456488835
10% Data,IM-Net (Proactive),151,1.4579571150243282,215.97789787314832,0.028094202521439113,0.020590702986764405
10% Data,IM-Net (Proactive),152,1.440536418929696,217.41843429207802,0.028059285018975973,0.020497150634719515
10% Data,IM-Net (Proactive),153,1.387286664918065,218.80572095699608,0.027980878554501744,0.020445419162557356
10% Data,IM-Net (Proactive),154,1.6153889670968056,220.4211099240929,0.027886694103415263,0.02041107898817375
10% Data,IM-Net (Proactive),155,1.3910042587667704,221.81211418285966,0.027716026646220103,0.02035328844556196
10% Data,IM-Net (Proactive),156,1.5127181513234973,223.32483233418316,0.02772129751091147,0.020352338162606
10% Data,IM-Net (Proactive),157,1.5210703378543258,224.84590267203748,0.027666329162708406,0.0202971056547738
10% Data,IM-Net (Proactive),158,1.5613008216023445,226.40720349363983,0.02765404708270577,0.020226170381023943
10% Data,IM-Net (Proactive),159,1.1421103244647384,227.54931381810457,0.027689019707879497,0.02022747388142996
10% Data,IM-Net (Proactive),160,1.3528203666210175,228.90213418472558,0.02755489663009379,0.020153806642893683
10% Data,IM-Net (Proactive),161,1.4574021715670824,230.35953635629267,0.027479947573982113,0.02009870322490884
10% Data,IM-Net (Proactive),162,1.527005771175027,231.8865421274677,0.027519403660275898,0.020142476912103933
10% Data,IM-Net (Proactive),163,1.4064262621104717,233.29296838957816,0.027492858767554224,0.020145785478927942
10% Data,IM-Net (Proactive),164,1.3081131875514984,234.60108157712966,0.027390122302917645,0.020084294282112582
10% Data,IM-Net (Proactive),165,1.3691358137875795,235.97021739091724,0.027315250419567876,0.020061940741983846
10% Data,IM-Net (Proactive),166,1.2454836638644338,237.21570105478168,0.02714374647113197,0.01995327172491368
10% Data,IM-Net (Proactive),167,1.1540689961984754,238.36977005098015,0.02718921508832763,0.019941434560405265
10% Data,IM-Net (Proactive),168,1.2147233374416828,239.58449338842183,0.027126111897932213,0.01989734877509016
10% Data,IM-Net (Proactive),169,1.439808544702828,241.02430193312466,0.02703189174074133,0.01985288688985112
10% Data,IM-Net (Proactive),170,1.4005514970049262,242.4248534301296,0.026928858223862925,0.01981980049694938
10% Data,IM-Net (Proactive),171,1.495379720814526,243.9202331509441,0.026903895382438946,0.019756592951729948
10% Data,IM-Net (Proactive),172,1.4960802448913455,245.41631339583546,0.02692768174519649,0.019757267801354027
10% Data,IM-Net (Proactive),173,1.5412824088707566,246.95759580470622,0.02688407555376356,0.01972627952395516
10% Data,IM-Net (Proactive),174,1.401244263164699,248.35884006787091,0.026828154330455347,0.019688426363414155
10% Data,IM-Net (Proactive),175,1.3792202239856124,249.73806029185653,0.026785294287759887,0.019687148444343727
10% Data,IM-Net (Proactive),176,1.4078523432835937,251.14591263514012,0.02688442493683902,0.019713922594208084
10% Data,IM-Net (Proactive),177,1.3957665050402284,252.54167914018035,0.026685423983499088,0.01959621166436409
10% Data,IM-Net (Proactive),178,1.460583871230483,254.00226301141083,0.026734538115063267,0.019624077711421443
10% Data,IM-Net (Proactive),179,1.554554918780923,255.55681793019176,0.026555627926524186,0.019519041586524226
10% Data,IM-Net (Proactive),180,1.354674018919468,256.9114919491112,0.026504268706808505,0.019504354628582923
10% Data,IM-Net (Proactive),181,1.484378308057785,258.395870257169,0.026432357066052445,0.01944888811615678
10% Data,IM-Net (Proactive),182,1.3457105550915003,259.7415808122605,0.026410173373558846,0.019406740055086212
10% Data,IM-Net (Proactive),183,1.4611647613346577,261.20274557359517,0.026373652439384637,0.019381676942738856
10% Data,IM-Net (Proactive),184,1.3459955593571067,262.5487411329523,0.026335513200132298,0.019352567896335965
10% Data,IM-Net (Proactive),185,1.5351830255240202,264.0839241584763,0.02622164423369515,0.01929364464469458
10% Data,IM-Net (Proactive),186,1.4197892099618912,265.5037133684382,0.026244610246048704,0.01925801879914435
10% Data,IM-Net (Proactive),187,1.3300758665427566,266.83378923498094,0.026208590811014888,0.01925154169158198
10% Data,IM-Net (Proactive),188,1.482051213271916,268.31584044825286,0.026005684229369285,0.01913546678740487
10% Data,IM-Net (Proactive),189,1.418780317530036,269.7346207657829,0.02602386998310969,0.019161894281569218
10% Data,IM-Net (Proactive),190,1.3746364954859018,271.1092572612688,0.025960178983247026,0.01911838806520437
10% Data,IM-Net (Proactive),191,1.4927674708887935,272.6020247321576,0.025920060343216623,0.01908075034888427
10% Data,IM-Net (Proactive),192,1.5150735899806023,274.1170983221382,0.025843298601826267,0.019038824472982822
10% Data,IM-Net (Proactive),193,1.4049086971208453,275.52200701925904,0.025826236810338493,0.019042700619840123
10% Data,IM-Net (Proactive),194,1.5241218730807304,277.04612889233977,0.02579967582869232,0.019023864180410185
10% Data,IM-Net (Proactive),195,1.5517857419326901,278.59791463427246,0.025663828652222203,0.018954370188380955
10% Data,IM-Net (Proactive),196,1.5063889473676682,280.1043035816401,0.025615143496625737,0.018879764666650388
10% Data,IM-Net (Proactive),197,1.4666016967967153,281.57090527843684,0.025594312591389813,0.018858557822173147
10% Data,IM-Net (Proactive),198,1.2786450199782848,282.8495502984151,0.02558539369370195,0.01883245399410636
10% Data,IM-Net (Proactive),199,1.5021834410727024,284.3517337394878,0.025597826122495265,0.018829832982830707
10% Data,IM-Net (Proactive),200,1.3096172139048576,285.6613509533927,0.025478210616923343,0.018776450206768887
10% Data,Single Task (Reactive),1,1.0583981042727828,1.0583981042727828,0.0010818376584163746,0.0007178287136412118
10% Data,Single Task (Reactive),2,0.9244418861344457,1.9828399904072285,0.0016627677523862344,0.0011461582256777356
10% Data,Single Task (Reactive),3,1.0019526463001966,2.984792636707425,0.0026653131271493517,0.0020375151631590637
10% Data,Single Task (Reactive),4,0.9239237261936069,3.908716362901032,0.005086569411391335,0.004095596626452429
10% Data,Single Task (Reactive),5,1.1594013683497906,5.0681177312508225,0.00954465760254005,0.007549787516711809
10% Data,Single Task (Reactive),6,0.9571675080806017,6.025285239331424,0.014748027685513391,0.011626002940702098
10% Data,Single Task (Reactive),7,1.0855970345437527,7.110882273875177,0.019744499741759965,0.015260278589954736
10% Data,Single Task (Reactive),8,0.9434875948354602,8.054369868710637,0.023513088403579525,0.018051126401194693
10% Data,Single Task (Reactive),9,0.9096444007009268,8.964014269411564,0.02617006952331526,0.020068070516993993
10% Data,Single Task (Reactive),10,0.9520194148644805,9.916033684276044,0.028433626222011434,0.021644094834521566
10% Data,Single Task (Reactive),11,1.009978641755879,10.926012326031923,0.030064610435732976,0.02275341425356876
10% Data,Single Task (Reactive),12,1.0188660472631454,11.944878373295069,0.03152617993080051,0.02364866772047719
10% Data,Single Task (Reactive),13,0.9889366151764989,12.933814988471568,0.03244331853348836,0.02430735373117001
10% Data,Single Task (Reactive),14,1.074998334981501,14.008813323453069,0.03322959926820492,0.024779391384797775
10% Data,Single Task (Reactive),15,1.0696811964735389,15.078494519926608,0.033837881999749866,0.025204282567016706
10% Data,Single Task (Reactive),16,0.9499186174944043,16.028413137421012,0.03438343266066873,0.025531595963680334
10% Data,Single Task (Reactive),17,1.1818207893520594,17.21023392677307,0.03483608784465573,0.02582863393612653
10% Data,Single Task (Reactive),18,0.9653921844437718,18.175626111216843,0.03521417963904044,0.02606204714737633
10% Data,Single Task (Reactive),19,1.2063651625066996,19.381991273723543,0.03540952563111916,0.02623767557921824
10% Data,Single Task (Reactive),20,1.0186624862253666,20.40065375994891,0.03550386294954254,0.026311853842411914
10% Data,Single Task (Reactive),21,0.9292029291391373,21.329856689088047,0.03570690111452594,0.026440832522593622
10% Data,Single Task (Reactive),22,0.970268583856523,22.30012527294457,0.03571145952876325,0.02648926524117594
10% Data,Single Task (Reactive),23,1.092446805909276,23.392572078853846,0.03585000043407232,0.026551180336668867
10% Data,Single Task (Reactive),24,0.8252983232960105,24.217870402149856,0.035870429714572896,0.02651799175348402
10% Data,Single Task (Reactive),25,1.090484268963337,25.308354671113193,0.03584187316261061,0.02658164288852801
10% Data,Single Task (Reactive),26,0.8487067427486181,26.15706141386181,0.035829535828672536,0.026564623026279197
10% Data,Single Task (Reactive),27,0.9731136709451675,27.13017508480698,0.035880843201492874,0.02657426539946901
10% Data,Single Task (Reactive),28,0.9629307873547077,28.093105872161686,0.03590319391994366,0.026630048558603046
10% Data,Single Task (Reactive),29,1.1062064385041595,29.199312310665846,0.03590126123061575,0.026626430813728702
10% Data,Single Task (Reactive),30,1.093523501418531,30.292835812084377,0.03576046801081073,0.02653926876371082
10% Data,Single Task (Reactive),31,1.0263595059514046,31.31919531803578,0.03586711958226493,0.02658186537749299
10% Data,Single Task (Reactive),32,1.0699907140806317,32.38918603211641,0.036060466785870125,0.026653410383683396
10% Data,Single Task (Reactive),33,0.7884095283225179,33.17759556043893,0.03597267437552083,0.026603623105300105
10% Data,Single Task (Reactive),34,0.939626975916326,34.11722253635526,0.03600213771601595,0.026649021455391896
10% Data,Single Task (Reactive),35,1.0226173950359225,35.13983993139118,0.035920819870229125,0.026608560502362263
10% Data,Single Task (Reactive),36,1.1294711036607623,36.26931103505194,0.035766753411970276,0.026472773211676105
10% Data,Single Task (Reactive),37,1.0426934724673629,37.312004507519305,0.03577419433315689,0.026491783825182247
10% Data,Single Task (Reactive),38,0.8988147005438805,38.210819208063185,0.03595967148859383,0.026539658251850565
10% Data,Single Task (Reactive),39,1.0687038889154792,39.279523096978664,0.036065760909482124,0.02657798364193742
10% Data,Single Task (Reactive),40,0.9425837146118283,40.22210681159049,0.035782087726633084,0.02644621293834404
10% Data,Single Task (Reactive),41,0.7580242780968547,40.98013108968735,0.03580199136409382,0.02646858919398276
10% Data,Single Task (Reactive),42,1.0894173039123416,42.06954839359969,0.03582785717749303,0.026463966049100087
10% Data,Single Task (Reactive),43,1.1723959315568209,43.24194432515651,0.035776869885818796,0.026487629562592218
10% Data,Single Task (Reactive),44,1.1400960916653275,44.38204041682184,0.03584801617950841,0.026500937187745575
10% Data,Single Task (Reactive),45,1.0818853052332997,45.46392572205514,0.035714623260146634,0.026372854242158596
10% Data,Single Task (Reactive),46,0.9031533906236291,46.367079112678766,0.0358169420731379,0.02642886560164235
10% Data,Single Task (Reactive),47,1.079234723933041,47.44631383661181,0.03565545049543963,0.026378935170771632
10% Data,Single Task (Reactive),48,0.9449786217883229,48.39129245840013,0.03544526610974606,0.02627589496156331
10% Data,Single Task (Reactive),49,1.0286576794460416,49.41995013784617,0.035139471170391574,0.026117133639959992
10% Data,Single Task (Reactive),50,1.1287370258942246,50.5486871637404,0.03515654489674385,0.026135754082977344
10% Data,Single Task (Reactive),51,0.9739327915012836,51.52261995524168,0.0350912786831256,0.02608361883034239
10% Data,Single Task (Reactive),52,0.9106744723394513,52.43329442758113,0.035203802003448,0.026069339378433386
10% Data,Single Task (Reactive),53,0.9873485062271357,53.42064293380827,0.034989649294156856,0.02592403613618787
10% Data,Single Task (Reactive),54,1.0149320866912603,54.43557502049953,0.03482079446632135,0.025805732726717396
10% Data,Single Task (Reactive),55,1.1192313013598323,55.55480632185936,0.03489494096522912,0.025807108087868572
10% Data,Single Task (Reactive),56,0.9123157178983092,56.46712203975767,0.034751189784415,0.025771244107340288
10% Data,Single Task (Reactive),57,1.0553456470370293,57.5224676867947,0.03471696664085511,0.025708835457529066
10% Data,Single Task (Reactive),58,0.9881296791136265,58.510597365908325,0.034668666727516666,0.02559712195892719
10% Data,Single Task (Reactive),59,1.0738001223653555,59.58439748827368,0.034441111299465595,0.025457598938423524
10% Data,Single Task (Reactive),60,0.9167776964604855,60.501175184734166,0.03445571680960985,0.025431114691290873
10% Data,Single Task (Reactive),61,1.013273436576128,61.514448621310294,0.03441106958292915,0.025383575508441624
10% Data,Single Task (Reactive),62,1.0293307360261679,62.54377935733646,0.034285994566589054,0.02528002383513354
10% Data,Single Task (Reactive),63,1.0105132972821593,63.55429265461862,0.03414443841166014,0.025193245442251155
10% Data,Single Task (Reactive),64,1.1096820421516895,64.66397469677031,0.03417881721237024,0.025192177410927538
10% Data,Single Task (Reactive),65,1.0246585914865136,65.68863328825682,0.03416068477104025,0.02518133871163011
10% Data,Single Task (Reactive),66,0.9401862779632211,66.62881956622005,0.034219417522268925,0.025164895330926182
10% Data,Single Task (Reactive),67,1.0182416960597038,67.64706126227975,0.03394989477378072,0.02508570614352634
10% Data,Single Task (Reactive),68,1.0656608864665031,68.71272214874625,0.033963556390674346,0.02503138171771444
10% Data,Single Task (Reactive),69,1.0077582085505128,69.72048035729676,0.033945940706737565,0.02493189907752793
10% Data,Single Task (Reactive),70,1.0526912566274405,70.7731716139242,0.033757045398069827,0.024828672854033434
10% Data,Single Task (Reactive),71,0.9113493459299207,71.68452095985413,0.033594875665548946,0.024705248516066116
10% Data,Single Task (Reactive),72,1.002220363356173,72.6867413232103,0.03359999808723079,0.02466436922605443
10% Data,Single Task (Reactive),73,0.96462940890342,73.65137073211372,0.033419564309770514,0.024610178669869486
10% Data,Single Task (Reactive),74,0.9338840059936047,74.58525473810732,0.03336711712624738,0.024550007463044175
10% Data,Single Task (Reactive),75,1.0959383454173803,75.6811930835247,0.03316847058538284,0.024433679032474266
10% Data,Single Task (Reactive),76,1.0727506382390857,76.75394372176379,0.033112836216474456,0.024399902617567113
10% Data,Single Task (Reactive),77,1.088448720984161,77.84239244274795,0.03289928741324253,0.02432617477658955
10% Data,Single Task (Reactive),78,0.9521089112386107,78.79450135398656,0.03280248297222264,0.024238922354272836
10% Data,Single Task (Reactive),79,1.128588973544538,79.9230903275311,0.03258782704382382,0.024097769214546084
10% Data,Single Task (Reactive),80,0.9794893488287926,80.90257967635989,0.03258942779296176,0.024045017942765746
10% Data,Single Task (Reactive),81,1.0823120083659887,81.98489168472588,0.0324526280775273,0.023961156784255335
10% Data,Single Task (Reactive),82,1.0148904900997877,82.99978217482567,0.032278785327144795,0.023910477553829086
10% Data,Single Task (Reactive),83,1.0566393174231052,84.05642149224877,0.03208911783213421,0.02383762705658244
10% Data,Single Task (Reactive),84,1.0251579368487,85.08157942909747,0.03196618512219302,0.02375949091728699
10% Data,Single Task (Reactive),85,0.989193276502192,86.07077270559967,0.031903704224677365,0.023713026512844997
10% Data,Single Task (Reactive),86,0.8274496542289853,86.89822235982865,0.03192607648567379,0.023716773770045736
10% Data,Single Task (Reactive),87,0.951959584839642,87.8501819446683,0.03163279352272488,0.023566741101924797
10% Data,Single Task (Reactive),88,1.122344184666872,88.97252612933517,0.03143661224343703,0.023454932665439625
10% Data,Single Task (Reactive),89,1.0609569055959582,90.03348303493112,0.031447092517125644,0.023417354230767237
10% Data,Single Task (Reactive),90,1.0173589223995805,91.0508419573307,0.03128894234127726,0.023303355839315042
10% Data,Single Task (Reactive),91,0.9567132201045752,92.00755517743528,0.03124008182126374,0.0233200887497739
10% Data,Single Task (Reactive),92,0.9880093596875668,92.99556453712285,0.0312329811858344,0.02330565972745306
10% Data,Single Task (Reactive),93,1.0968216406181455,94.09238617774099,0.031177617079717026,0.023207403127235283
10% Data,Single Task (Reactive),94,1.0347368689253926,95.12712304666638,0.03103667124934987,0.023143928988483664
10% Data,Single Task (Reactive),95,1.1323463935405016,96.25946944020689,0.03099999462052985,0.023114282145756528
10% Data,Single Task (Reactive),96,1.00429817289114,97.26376761309803,0.03103313314424218,0.023095472716113365
10% Data,Single Task (Reactive),97,1.1199528342112899,98.38372044730932,0.030868695125562527,0.0230505703013995
10% Data,Single Task (Reactive),98,0.9686261946335435,99.35234664194286,0.030679035757334147,0.022971152772307005
10% Data,Single Task (Reactive),99,1.0145991314202547,100.36694577336311,0.030530652131379055,0.022860220181858085
10% Data,Single Task (Reactive),100,0.8969659144058824,101.263911687769,0.030402753704942272,0.02269320697533457
10% Data,Single Task (Reactive),101,1.2077355710789561,102.47164725884795,0.030251704159942345,0.022538066586535763
10% Data,Single Task (Reactive),102,0.9591161040589213,103.43076336290687,0.030342200346373104,0.022595415182588976
10% Data,Single Task (Reactive),103,0.8892998797819018,104.32006324268878,0.030280601620693837,0.02253049896003494
10% Data,Single Task (Reactive),104,0.8393526934087276,105.1594159360975,0.030064593222304585,0.0224004827825687
10% Data,Single Task (Reactive),105,1.0324896983802319,106.19190563447773,0.02986629952077811,0.0223262111983404
10% Data,Single Task (Reactive),106,1.165802599862218,107.35770823433995,0.02995744115501101,0.022333769932061303
10% Data,Single Task (Reactive),107,0.9138506883755326,108.27155892271549,0.03006431538113193,0.022326511002672727
10% Data,Single Task (Reactive),108,0.9118187930434942,109.18337771575898,0.02996977466092345,0.022261779016879042
10% Data,Single Task (Reactive),109,0.9811389315873384,110.16451664734632,0.029801427150281196,0.02215658988720771
10% Data,Single Task (Reactive),110,0.9272476825863123,111.09176432993263,0.02976081432027208,0.0221205707578438
10% Data,Single Task (Reactive),111,0.9660798795521259,112.05784420948476,0.029678722730615847,0.022060344734742825
10% Data,Single Task (Reactive),112,0.9743240457028151,113.03216825518757,0.029643850732906533,0.02198099221549796
10% Data,Single Task (Reactive),113,1.0944879800081253,114.1266562351957,0.02967805550339322,0.0219456891314442
10% Data,Single Task (Reactive),114,1.0704429568722844,115.19709919206798,0.029647953852796022,0.021896811966966682
10% Data,Single Task (Reactive),115,1.0489395186305046,116.24603871069849,0.02956149940229802,0.021853244899573285
10% Data,Single Task (Reactive),116,0.9856826737523079,117.2317213844508,0.02944794676148491,0.021790386326739998
10% Data,Single Task (Reactive),117,1.1121399905532598,118.34386137500405,0.029385299803227488,0.021765380702368945
10% Data,Single Task (Reactive),118,0.8196773482486606,119.16353872325271,0.029253073967824596,0.02168350503805783
10% Data,Single Task (Reactive),119,1.031765142455697,120.19530386570841,0.029247346841212038,0.021673921545288213
10% Data,Single Task (Reactive),120,1.2065181648358703,121.40182203054428,0.029049296312122136,0.021544910778757212
10% Data,Single Task (Reactive),121,0.9073925195261836,122.30921455007046,0.028995669496396603,0.02149433434600338
10% Data,Single Task (Reactive),122,1.0153108639642596,123.32452541403472,0.028949067644075312,0.021486811731573133
10% Data,Single Task (Reactive),123,0.9808356426656246,124.30536105670035,0.02889811495115362,0.021439145034013597
10% Data,Single Task (Reactive),124,0.9316247487440705,125.23698580544442,0.028823453892403404,0.02142132931768245
10% Data,Single Task (Reactive),125,1.043792963027954,126.28077876847237,0.028714854997327545,0.021368251820840036
10% Data,Single Task (Reactive),126,1.0835902988910675,127.36436906736344,0.02865642490943704,0.021320693682549706
10% Data,Single Task (Reactive),127,0.9780333917587996,128.34240245912224,0.02870250713247433,0.021354634152218964
10% Data,Single Task (Reactive),128,0.9153735032305121,129.25777596235275,0.028650790784881967,0.021312625358018897
10% Data,Single Task (Reactive),129,1.0011103032156825,130.25888626556844,0.02870168731180582,0.021327442191141435
10% Data,Single Task (Reactive),130,1.17022670712322,131.42911297269166,0.02853895192357395,0.02127949905418193
10% Data,Single Task (Reactive),131,0.9995449976995587,132.4286579703912,0.028252741227311248,0.021095236720994223
10% Data,Single Task (Reactive),132,1.181318442337215,133.60997641272843,0.028136327269504286,0.021039537885969108
10% Data,Single Task (Reactive),133,0.8837498715147376,134.49372628424317,0.0281049363753552,0.021022097126526185
10% Data,Single Task (Reactive),134,0.9650683449581265,135.4587946292013,0.028095947361325896,0.020974484412346398
10% Data,Single Task (Reactive),135,1.0022902861237526,136.46108491532505,0.02799263808222707,0.02091218585302616
10% Data,Single Task (Reactive),136,0.9499819567427039,137.41106687206775,0.02793827327747721,0.020831712862974663
10% Data,Single Task (Reactive),137,0.9550630087032914,138.36612988077104,0.028054751138629194,0.020827812755317962
10% Data,Single Task (Reactive),138,1.0395258395001292,139.40565572027117,0.027965437097080405,0.02078700435828425
10% Data,Single Task (Reactive),139,1.1623277254402637,140.56798344571143,0.027896871522863426,0.02078889669565751
10% Data,Single Task (Reactive),140,0.8488300032913685,141.4168134490028,0.02781857546266418,0.020747799349602046
10% Data,Single Task (Reactive),141,1.0089540760964155,142.42576752509922,0.027697937473523605,0.0206673466459385
10% Data,Single Task (Reactive),142,1.0903036817908287,143.51607120689005,0.02752974942632029,0.020560421907011874
10% Data,Single Task (Reactive),143,1.0900195147842169,144.60609072167426,0.027472578053927447,0.020527096221036243
10% Data,Single Task (Reactive),144,1.0462456876412034,145.65233640931547,0.027483388165198068,0.02050296703172252
10% Data,Single Task (Reactive),145,0.9944022260606289,146.6467386353761,0.02743829045094614,0.020491344364784135
10% Data,Single Task (Reactive),146,1.0529099721461535,147.69964860752225,0.027344297856439517,0.02034750561145106
10% Data,Single Task (Reactive),147,0.8081451058387756,148.50779371336102,0.0271977214821874,0.020263300334258008
10% Data,Single Task (Reactive),148,0.9770259410142899,149.48481965437531,0.027185447019769812,0.020258299098697117
10% Data,Single Task (Reactive),149,0.9486862402409315,150.43350589461625,0.027065081276906832,0.02017980403624646
10% Data,Single Task (Reactive),150,1.1169565469026566,151.5504624415189,0.02707483410975007,0.020139042891323074
10% Data,Single Task (Reactive),151,1.047201719135046,152.59766416065395,0.027065057166256287,0.020124326026301563
10% Data,Single Task (Reactive),152,0.9996928032487631,153.5973569639027,0.026970429344477898,0.020040643021878406
10% Data,Single Task (Reactive),153,1.031769236549735,154.62912620045245,0.02695778712319559,0.020047858544983973
10% Data,Single Task (Reactive),154,1.0351801607757807,155.66430636122823,0.02689025894738659,0.019998366213351413
10% Data,Single Task (Reactive),155,1.1619683811441064,156.82627474237233,0.026990026273816897,0.020001608666009064
10% Data,Single Task (Reactive),156,0.9934821836650372,157.81975692603737,0.026931137065622158,0.01996998087205102
10% Data,Single Task (Reactive),157,0.9835962587967515,158.80335318483412,0.026888014790781768,0.019938067262958208
10% Data,Single Task (Reactive),158,1.011903777718544,159.81525696255267,0.02691750643532252,0.01992620646441828
10% Data,Single Task (Reactive),159,0.7822445118799806,160.59750147443265,0.02678338698543857,0.01986839722366034
10% Data,Single Task (Reactive),160,1.0194930853322148,161.61699455976486,0.02668516791363913,0.0198361755042759
10% Data,Single Task (Reactive),161,1.04897550214082,162.66597006190568,0.02663427203702446,0.019807750737675805
10% Data,Single Task (Reactive),162,1.1444253856316209,163.8103954475373,0.02657496858127657,0.019775341145542226
10% Data,Single Task (Reactive),163,1.0877238307148218,164.89811927825212,0.026481958052459953,0.01971776996361941
10% Data,Single Task (Reactive),164,0.9342959253117442,165.83241520356387,0.02648078213358026,0.019681692670411605
10% Data,Single Task (Reactive),165,0.9612291874364018,166.79364439100027,0.02652484753851569,0.019713555707416917
10% Data,Single Task (Reactive),166,0.8840832803398371,167.6777276713401,0.02642768326427138,0.019645596925054822
10% Data,Single Task (Reactive),167,1.1258988492190838,168.8036265205592,0.026238377377630254,0.019510859184701156
10% Data,Single Task (Reactive),168,1.0824216539040208,169.8860481744632,0.026078495106631128,0.019456773864265444
10% Data,Single Task (Reactive),169,1.120889582671225,171.00693775713444,0.025958073457066067,0.019365367941240497
10% Data,Single Task (Reactive),170,0.8431281391531229,171.85006589628756,0.02599997850022025,0.019382351853399392
10% Data,Single Task (Reactive),171,0.8661911990493536,172.7162570953369,0.026046106591995466,0.01935421551392269
10% Data,Single Task (Reactive),172,0.9013045495375991,173.6175616448745,0.025965105289953116,0.019300496653273595
10% Data,Single Task (Reactive),173,1.1056472398340702,174.72320888470858,0.026037170314904483,0.0193340083453896
10% Data,Single Task (Reactive),174,1.0832734340801835,175.80648231878877,0.025955890080592223,0.0192660713788876
10% Data,Single Task (Reactive),175,1.0744233280420303,176.8809056468308,0.025770815560350425,0.01920518451614483
10% Data,Single Task (Reactive),176,1.1498975027352571,178.03080314956605,0.025756490622134736,0.01922395187275721
10% Data,Single Task (Reactive),177,1.0328683881089091,179.06367153767496,0.025805777532585845,0.0192367958060344
10% Data,Single Task (Reactive),178,0.7987555023282766,179.86242704000324,0.025831962036901412,0.019224598529813744
10% Data,Single Task (Reactive),179,1.131740896962583,180.99416793696582,0.025800069584768777,0.019204827126366942
10% Data,Single Task (Reactive),180,1.0274551678448915,182.02162310481071,0.025662048595117008,0.019134928161030032
10% Data,Single Task (Reactive),181,1.0980619229376316,183.11968502774835,0.02556818126527227,0.019086912657608254
10% Data,Single Task (Reactive),182,1.0424463860690594,184.1621314138174,0.0254498529328222,0.019041034562225004
10% Data,Single Task (Reactive),183,0.879343518987298,185.0414749328047,0.025426363919797128,0.0190175828026932
10% Data,Single Task (Reactive),184,0.8807386364787817,185.92221356928349,0.025335928391769222,0.018949004475001682
10% Data,Single Task (Reactive),185,1.0301301646977663,186.95234373398125,0.025399911910399777,0.018989261990111323
10% Data,Single Task (Reactive),186,1.0908535588532686,188.04319729283452,0.0253332652747776,0.018932550897223885
10% Data,Single Task (Reactive),187,0.9926861636340618,189.03588345646858,0.025333572327892528,0.018939502326849694
10% Data,Single Task (Reactive),188,0.9899388123303652,190.02582226879895,0.025423123990981997,0.01898182234322059
10% Data,Single Task (Reactive),189,0.9456387981772423,190.9714610669762,0.02524333623322222,0.018928290935515932
10% Data,Single Task (Reactive),190,0.9136940827593207,191.8851551497355,0.025178564932548664,0.01890512061049216
10% Data,Single Task (Reactive),191,0.9247553935274482,192.80991054326296,0.025126967020428367,0.018843436392037328
10% Data,Single Task (Reactive),192,1.0773711847141385,193.8872817279771,0.025107459424301717,0.01879396364362537
10% Data,Single Task (Reactive),193,1.0173112684860826,194.90459299646318,0.02506011076797521,0.01877317107299295
10% Data,Single Task (Reactive),194,0.9237482128664851,195.82834120932966,0.02498393326104383,0.018734375334335578
10% Data,Single Task (Reactive),195,1.068397993221879,196.89673920255154,0.024952241880872143,0.01870860610877869
10% Data,Single Task (Reactive),196,1.113678072579205,198.01041727513075,0.024796552975881153,0.01859412651551911
10% Data,Single Task (Reactive),197,0.9083126848563552,198.9187299599871,0.024783409892868244,0.018563745770950334
10% Data,Single Task (Reactive),198,0.983438778668642,199.90216873865575,0.02468766263185997,0.01852749207706939
10% Data,Single Task (Reactive),199,0.9302041595801711,200.83237289823592,0.024539462379526422,0.018423288894621744
10% Data,Single Task (Reactive),200,0.9796557622030377,201.81202866043895,0.024579413663766453,0.01840477670024561
20% Data,IM-Net (Proactive),1,2.7807073993608356,2.7807073993608356,0.015701832707754052,0.012646073400970228
20% Data,IM-Net (Proactive),2,2.5767136197537184,5.357421019114554,0.04243984421733309,0.031223506747808702
20% Data,IM-Net (Proactive),3,2.820412558503449,8.177833577618003,0.04425305008233616,0.03244685461827728
20% Data,IM-Net (Proactive),4,2.49979302380234,10.677626601420343,0.045090557050740346,0.03301786154715385
20% Data,IM-Net (Proactive),5,2.3845395296812057,13.062166131101549,0.04524165967950602,0.03321704689332383
20% Data,IM-Net (Proactive),6,2.395076673477888,15.457242804579437,0.04542930212220493,0.03333238414403417
20% Data,IM-Net (Proactive),7,2.484094250947237,17.941337055526674,0.045440853649025656,0.0332699860983896
20% Data,IM-Net (Proactive),8,2.571110349148512,20.512447404675186,0.04539075169499051,0.03320415386515296
20% Data,IM-Net (Proactive),9,2.5711276000365615,23.083575004711747,0.045738753139124594,0.033401684639933815
20% Data,IM-Net (Proactive),10,2.4318686202168465,25.515443624928594,0.046060745849667434,0.033570857379530986
20% Data,IM-Net (Proactive),11,2.6262438353151083,28.141687460243702,0.046131562834571066,0.03350639814633133
